       version             X             Z     num logTs      logT min      logT max      del logT     num logQs      logQ min      logQ max      del logQ
            11        0.6000        0.4000       201            2.0000        6.0000        0.0200       241           -6.0000        6.0000        0.0500

       logQ = logRho - 2*logT + 12
       -6.000000

logT   logPgas      logE      logS       chiRho         chiT           Cp           Cv      dE_dRho        dS_dT      dS_dRho      mu  log_free_e   gamma1    gamma3   grad_ad       eta
2.74   2.15727  11.24860   8.85048  1.00150E+00  1.03437E+00  5.60499E+07  1.11364E+08 -4.93678E+16  2.02649E+05 -2.70363E+15  3.22327 -99.00000   0.50406   0.51909   0.48164 -237.36894
2.76   2.17743  11.25333   8.85180  1.00175E+00  9.86391E-01  5.14926E+07  1.01258E+08  2.04758E+16  1.75966E+05 -2.57914E+15  3.22327 -99.00000   0.50942   0.50087   0.50000 -237.43802
2.78   2.19693  11.25835   8.85343  1.01470E+00  9.66612E-01  6.28976E+07  1.00053E+08  5.25433E+16  1.66047E+05 -2.52454E+15  3.22327 -99.00000   0.63788   0.61017   0.39556 -237.50710
2.80   2.21613  11.26366   8.85617  1.03211E+00  9.53356E-01  7.35986E+07  1.04073E+08  7.67230E+16  1.64944E+05 -2.48534E+15  3.22327 -99.00000   0.72989   0.68300   0.32718 -237.57617
2.82   2.23542  11.26925   8.85966  1.04784E+00  9.90463E-01  6.07663E+07  9.57269E+07  1.63992E+16  1.44888E+05 -2.57783E+15  3.22327 -99.00000   0.66516   0.61363   0.40485 -237.64525
2.84   2.25614  11.27514   8.86172  1.04747E+00  1.08614E+00  5.40651E+07  1.07053E+08 -1.55368E+17  1.54738E+05 -2.83157E+15  3.22327 -99.00000   0.52900   0.52266   0.50000 -237.71432
2.86   2.27874  11.28134   8.86161  1.02408E+00  1.15320E+00  5.90668E+07  1.31202E+08 -2.91076E+17  1.81109E+05 -3.02446E+15  3.22327 -98.84353   0.46104   0.51176   0.50000 -237.42313
2.88   2.30125  11.28781   8.86122  9.99170E-01  1.08216E+00  5.71383E+07  1.24750E+08 -1.64399E+17  1.64453E+05 -2.85454E+15  3.22327 -98.25335   0.45764   0.49958   0.50000 -236.13326
2.90   2.32178  11.29452   8.86220  9.98111E-01  9.70624E-01  8.03328E+07  1.16677E+08  6.16271E+16  1.46887E+05 -2.56347E+15  3.22327 -99.00000   0.68721   0.67969   0.31971 -237.92155
2.92   2.34080  11.30148   8.86436  1.02245E+00  9.60693E-01  9.81950E+07  1.27810E+08  8.61533E+16  1.53662E+05 -2.53155E+15  3.22327 -99.00000   0.78554   0.75339   0.25215 -237.99063
2.94   2.36093  11.30884   8.86627  1.03839E+00  1.06031E+00  8.73845E+07  1.25352E+08 -1.38458E+17  1.43923E+05 -2.79487E+15  3.22327 -99.00000   0.72387   0.70337   0.30801 -238.05971
2.96   2.38312  11.31673   8.86736  1.02392E+00  1.13896E+00  9.73735E+07  1.45069E+08 -3.35760E+17  1.59065E+05 -3.01741E+15  3.22327 -93.58520   0.68728   0.70443   0.30264 -225.66075
2.98   2.40558  11.32489   8.86896  1.00117E+00  1.09544E+00  2.91517E+08  3.27285E+08 -2.42833E+17  3.42709E+05 -2.91858E+15  3.22327 -75.81342   0.89176   0.90012   0.10000 -184.80878
3.00   2.42682  11.33286   8.87245  9.97634E-01  1.03208E+00  2.70520E+08  3.02581E+08 -8.57060E+16  3.02581E+05 -2.75762E+15  3.22327 -53.30075   0.89193   0.89758   0.10218 -133.04053
3.02   2.44735  11.34066   8.87722  1.02251E+00  1.03288E+00  1.32108E+08  1.65566E+08 -9.21180E+16  1.58114E+05 -2.76315E+15  3.22326 -30.77035   0.81588   0.79995   0.20455  -81.23144
3.04   2.46799  11.34942   8.88066  1.03769E+00  1.00759E+00  6.63214E+07  1.04779E+08 -2.23049E+16  9.55593E+04 -2.69944E+15  3.22326 -13.00385   0.65682   0.62200   0.39224  -40.39165
3.06   2.48674  11.35987   8.88205  1.02388E+00  8.84628E-01  4.61617E+07  7.98534E+07  3.53869E+17  6.95494E+04 -2.36321E+15  3.22327  -4.57068   0.59189   0.51166   0.50000  -21.04264
3.08   2.50618  11.37004   8.88284  1.14065E+00  1.13783E+00  6.89208E+07  1.04062E+08 -4.42090E+17  8.65550E+04 -3.03568E+15  3.22328  -4.82291   0.75546   0.66147   0.38615  -21.69249
3.10   2.52972  11.37692   8.88465  1.03161E+00  1.00149E+00  1.42915E+08  1.72590E+08 -5.03679E+15  1.37093E+05 -2.69378E+15  3.22324  -7.89527   0.85423   0.82289   0.18271  -28.83593
3.12   2.54442  11.38147   8.88789  8.01865E-01  6.23326E-01  1.08992E+08  1.33522E+08  1.31941E+18  1.01287E+05 -1.65627E+15  3.22312  -8.96899   0.65455   0.76366   0.18951  -31.37734
3.14   2.56378  11.39147   8.89159  1.03239E+00  1.65237E+00  1.74521E+08  2.80234E+08 -2.38929E+18  2.03011E+05 -4.38413E+15  3.22300  -8.31870   0.64294   0.76431   0.24333  -29.94909
3.16   2.60137  11.41002   8.89402  7.89586E-01  1.50994E+00  1.61881E+08  7.72662E+08 -2.03653E+18  5.34551E+05 -4.17186E+15  3.22295  -7.46025   0.16543   0.58663   0.32639  -28.04150
3.18   2.62728  11.42681   8.89635  7.95597E-01  1.20246E+00  9.75848E+07  5.54657E+08 -8.58266E+17  3.66459E+05 -3.36784E+15  3.22272  -7.17007   0.13997   0.45477   0.43379  -27.44242
3.20   2.64907  11.43452   8.89831  7.95698E-01  8.64025E-01  7.14890E+07  1.71420E+08  6.06076E+17  1.08159E+05 -2.42994E+15  3.22171  -7.48524   0.33184   0.46314   0.42718  -28.23719
3.22   2.65974  11.43635   8.90088  6.78099E-01  2.42415E-01  2.95973E+07  3.58876E+07  3.46076E+18  2.16244E+04 -6.67268E+14  3.21934  -8.19707   0.55924   0.50970   0.33247  -29.94533
